Title,Price,Rating,ReviewCount,ASIN,Link,ImageURL
"Care Bears 14"" Friends Forever Bear Plushie - Tie-Dye Multicolored Made from Recycled Materials! Soft and Huggable! – Good for Girls and Boys, Employees, Collectors, Ages 4+",,4.8,,B0CCVYM5VV,https://www.amazon.ca/Care-Bears-Friends-Forever-Plushie/dp/B0CCVYM5VV/ref=sr_1_53?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-53,https://m.media-amazon.com/images/I/71MXqcrSTbL._AC_UL320_.jpg
"SQEQE Weighted Black Cat Stuffed Animals, Weighted Black Cat Plush, Cute Plushies Toy Gift for Kids Adults(9.8 Inch, 0.8 Lbs)",22.,4.2,,B0F5HMD4F6,https://www.amazon.ca/SQEQE-Weighted-Stuffed-Animals-Plushies/dp/B0F5HMD4F6/ref=sr_1_54?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-54,https://m.media-amazon.com/images/I/5170w83AkbL._AC_UL320_.jpg
"Wild Republic Golden Retriever Plush, Stuffed Animal, Plush Toy, Gifts for Kids, Cuddlekins 12 Inches",19.,4.3,,B01N4NC8QY,https://www.amazon.ca/Wild-Republic-Retriever-Stuffed-Cuddlekins/dp/B01N4NC8QY/ref=sr_1_55?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-55,https://m.media-amazon.com/images/I/71W5NrxDdUL._AC_UL320_.jpg
"5lbs Highland Cow Weighted Stuffed Animals, 16in Tall Big Highland Cow Plush Toy, Soft Adorable Stuffed Animal for Kids and Adults Highland Cattle Gift Plushie Decor",65.,4.6,,B0DWMNSV4N,https://www.amazon.ca/Highland-Weighted-Stuffed-Animals-Adorable/dp/B0DWMNSV4N/ref=sr_1_56?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-56,https://m.media-amazon.com/images/I/71dhXoNvU3L._AC_UL320_.jpg
The Stuffed Animal House 10 Inch Moose Plush with Canada Hoodie and Maple Leaf Embroidery (Happy Moose Red Jack),29.,4.7,,B0FSG2F59C,https://www.amazon.ca/Stuffed-Animal-House-Canada-Embroidery/dp/B0FSG2F59C/ref=sr_1_57?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-57,https://m.media-amazon.com/images/I/719KOKhnr6L._AC_UL320_.jpg
"B. Toys – 12-Inch Plush Hippo – Stuffed Animal – Soft & Gray Hippopotamus Toy – Washable Toys for Baby, Toddler, Kids – Happyhues – Garry Grey Hippo – 0 Months, Gray,Grey",20.,4.7,,B091G4Q8ZQ,https://www.amazon.ca/B-BX2079Z-Stuffed-Plush-Hippo/dp/B091G4Q8ZQ/ref=sr_1_58?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-58,https://m.media-amazon.com/images/I/71L5vQroT9L._AC_UL320_.jpg
Swan Stuffed Animal Simulation Big White Goose Plush Toy Duck Doll Simulation Animal Doll White,21.,4.4,,B0B8NJ2FKW,https://www.amazon.ca/Stuffed-Animal-Simulation-White-Goose/dp/B0B8NJ2FKW/ref=sr_1_59?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-59,https://m.media-amazon.com/images/I/41NCLGAb1rL._AC_UL320_.jpg
"Bstaofy Light up Polar Bear LED Stuffed Animals Night Light Soft Plush Toy Glow in The Dark Gift for Kids on Christmas Birthday Festival Occasions, 9.5'', White",26.,4.2,,B07M7MK2Y1,https://www.amazon.ca/Bstaofy-Adorable-Christmas-Birthday-Occasions/dp/B07M7MK2Y1/ref=sr_1_60?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-60,https://m.media-amazon.com/images/I/61UudzvU-qL._AC_UL320_.jpg
"Bedwina Plush Puppy Dogs - (Pack of 12) 6 Inches Tall Stuffed Animals Bulk Assorted Puppies and Cute Stuffed Plushed Dog Puppies Assortment, Stocking Stuffers",39.,4.4,,B077Q6GWDX,https://www.amazon.ca/Stuffed-Animals-Bulk-Assorted-Assortment/dp/B077Q6GWDX/ref=sr_1_61?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-61,https://m.media-amazon.com/images/I/81cpWNemVFL._AC_UL320_.jpg
"LotFancy 21'' Dog Stuffed Animals Plush, Soft Cuddly Golden Retriever Plush Toys, Large Stuffed Dog, Puppy Dog Stuffed Animals, Mother's Day, Birthday, for Kids, Pets, Girls",25.,4.4,,B079B944C1,https://www.amazon.ca/LotFancy-Stuffed-Animal-Golden-Retriever/dp/B079B944C1/ref=sr_1_62?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-62,https://m.media-amazon.com/images/I/71Qe3-UpbYL._AC_UL320_.jpg
Apricot Lamb Toys Plush Yellow Lying Duck Stuffed Animal Soft Cuddly Perfect for Kids 12 Inches,24.,4.2,,B0CJTYN5YX,https://www.amazon.ca/Apricot-Lamb-Yellow-Stuffed-Perfect/dp/B0CJTYN5YX/ref=sr_1_63?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-63,https://m.media-amazon.com/images/I/51BpLaMrsNL._AC_UL320_.jpg
9 Inch Cow Stuffed Animal Plush Toy Soft Cute Sitting Cow Doll Gift for Kids Boys Girls,12.,3.9,,B0FXWYYNDQ,https://www.amazon.ca/Stuffed-Animal-Plush-Sitting-Girls/dp/B0FXWYYNDQ/ref=sr_1_64?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-64,https://m.media-amazon.com/images/I/61kc1Zjw1AL._AC_UL320_.jpg
Wild Republic Hug EMS Raccoon Plush Toy,12.,4.7,,B00T5V3ADO,https://www.amazon.ca/Wild-Republic-Hug-Raccoon-Plush/dp/B00T5V3ADO/ref=sr_1_65?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-65,https://m.media-amazon.com/images/I/91yuDGguSeL._AC_UL320_.jpg
"Lilly's Love Weighted Stuffed Animal, 5lb | Sensory Plush for Kids & Adults | Machine Washable Plushie w/Removable Inner | Calming Weighted Stuffed Animal for Anxiety, Stevie The Sloth",42.,4.6,,B0BY3JJPQL,https://www.amazon.ca/Lillys-Love-Weighted-Companion-Removable/dp/B0BY3JJPQL/ref=sr_1_66?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-66,https://m.media-amazon.com/images/I/81RrawRUc6L._AC_UL320_.jpg
"50cm(20in) Unicorn Stuffed Animal Toy for 3 4 5 6 7 8 9 Year Old Girls, Beautiful eyed mother and four unicorn babies, Christmas, Birthday Party Plush Gift for Girls",36.,4.6,,B0CGZ5JZQH,https://www.amazon.ca/Ramarmro-Unicorn-Beautiful-Christmas-Birthday/dp/B0CGZ5JZQH/ref=sr_1_67?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-67,https://m.media-amazon.com/images/I/81oNhi0ja5L._AC_UL320_.jpg
Lambs & Ivy Jungle Safari Gray Plush Elephant Stuffed Animal Toy Plushie - Jett,32.,4.7,,B07N313SC8,https://www.amazon.ca/Lambs-Ivy-Jungle-Elephant-Stuffed/dp/B07N313SC8/ref=sr_1_68?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-68,https://m.media-amazon.com/images/I/81IPJqjBjkL._AC_UL320_.jpg
Apricot Lamb Toys Plush Cream Bunny Rabbit with Rose Stuffed Animal Soft Cuddly for Kids Girlfriend Mother's Day Valentine's Day (8 Inches),35.,4.0,,B0B5KMNZ8T,https://www.amazon.ca/Apricot-Lamb-Stuffed-Girlfriend-Valentines/dp/B0B5KMNZ8T/ref=sr_1_73?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-73,https://m.media-amazon.com/images/I/61uK3TedxWL._AC_UL320_.jpg
"Wild Republic Orca Plush, Stuffed Animal, Plush Toy, Gifts for Kids, Sea Critters 11""",11.,4.6,,B07C2F94R4,https://www.amazon.ca/Wild-Republic-Stuffed-Animal-Critters/dp/B07C2F94R4/ref=sr_1_74?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-74,https://m.media-amazon.com/images/I/71q6fZ4EJiL._AC_UL320_.jpg
"IKASA Giant Elephant Stuffed Animal Plush Toys Gifts Gray (Gray, 39 inches)",65.,4.5,,B07DNPJJZY,https://www.amazon.ca/IKASA-Elephant-Stuffed-Animal-Girlfriend/dp/B07DNPJJZY/ref=sr_1_75?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-75,https://m.media-amazon.com/images/I/81JJDPWmCaL._AC_UL320_.jpg
"Anboor 10pcs Small Stuffed Animals—Jungle Animal Plush Set 4.8 Inch Cute Safari Stuffed Animals with Keychain for Animal Themed Party Favors Valentines Day Gifts (Sitting,Lying)",33.,4.3,,B09JS3LYVL,https://www.amazon.ca/Anboor-set-Jungle-Elephant-Kindergarten-Achievement/dp/B09JS3LYVL/ref=sr_1_76?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-76,https://m.media-amazon.com/images/I/81xXMAwvaXL._AC_UL320_.jpg
"Wild Republic Skunk Plush, Stuffed Animal Toy, Gifts for Kids, 9""",18.,4.6,,B00705X6J0,https://www.amazon.ca/Wild-Republic-Skunk-Stuffed-Animal/dp/B00705X6J0/ref=sr_1_77?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-77,https://m.media-amazon.com/images/I/813fh2JTzwL._AC_UL320_.jpg
"TCBunny Baby Dinosaur Bedtime Stuffed Animal Plush Toy 15"", (Stegosaurus-Grey)",19.,4.6,,B09YL7JN5W,https://www.amazon.ca/TCBunny-Dinosaur-Bedtime-Stuffed-Stegosaurus-Grey/dp/B09YL7JN5W/ref=sr_1_78?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-78,https://m.media-amazon.com/images/I/619P+5eaXEL._AC_UL320_.jpg
"GUND Muttsy Dog Plush, Premium Plush Puppy Stuffed Animal for Ages 1 and Up, Brown, 14”",49.,4.7,,B0CX22J1MP,https://www.amazon.ca/Muttsy-Plush-Premium-Stuffed-Animal/dp/B0CX22J1MP/ref=sr_1_79?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-79,https://m.media-amazon.com/images/I/81nVoAj+6gL._AC_UL320_.jpg
"Highland Cow Stuffed Animals, Microwavable Stuffed Animal Adorable Fluffy Cow Plush for Warmth Comfort, Heatable Coolable Lavender Scent Cow Toys, Cute Soft Plushie Highland Cattle Gift for Kids Adult",49.,4.5,,B0F4CGLDN3,https://www.amazon.ca/Highland-Microwavable-Adorable-Heatable-Coolable/dp/B0F4CGLDN3/ref=sr_1_80?dib=eyJ2IjoiMSJ9.YWqSq85FbDOzrRUJdrAtWcVJE8McmS2Mij2FONLR9_nQUove12plZiwZJNbYl7m5QuJFDdMhLpZKKAEaQTTgACnI1xO9dt_LZ0ht47azValFPRygChd43Sa8IPkWtb7-pJi5Wdu04gM1vQPDGPTqGZIHrqwGWcCtuRN4UV5mn8rC0nWevFvTH7LTly6Z3Wtw8iL6xBY4N25OF0fEBnNSmhMUdNUd7VpV35Xz9TjFPy7CIDiwNYXVg7sjaxM-j3tRHQLBSN5fRU5COVIQn1W0v1OwpHfcOzxjAXtdKnSiFUs.ewXOwrfgRtZvABrs0HfKtVDADcNzSGlUS17CFIerwYM&dib_tag=se&keywords=stuffed+animals&qid=1771951095&sr=8-80,https://m.media-amazon.com/images/I/811AAro4gzL._AC_UL320_.jpg
